x,y,variable_index,value
13,24,1,0.12374702255440609
13,24,2,0.07143503648536798
14,24,0,0.813149027490184
14,24,1,0.12797844041450931
14,24,2,0.06752506403392533
15,24,0,0.8079727747931426
15,24,1,0.133170671381418
15,24,2,0.07238531669760664
16,24,0,0.8083855465368482
16,24,1,0.1336510779348207
16,24,2,0.07677042925516861
17,24,0,0.8066059550108577
17,24,1,0.14595012859312706
17,24,2,0.08433837074351136
18,24,0,0.8030467719588764
18,24,1,0.17054822990973972
18,24,2,0.09947425372019686
19,24,0,0.4966342430432974
19,24,1,0.11732631987340984
19,24,2,0.4540079126512133
20,24,0,0.19022171412771832
20,24,1,0.06410440983707995
20,24,2,0.8085415715822297
21,24,0,0.1781270947363533
21,24,1,0.08480637087329118
21,24,2,0.8174134481039478
22,24,0,0.1781270947363389
22,24,1,0.08480637087331587
22,24,2,0.8174134481039583
23,24,0,0.1725782368883082
23,24,1,0.0871827838515992
23,24,2,0.8211643669104302
24,24,0,0.19963421874677237
24,24,1,0.09627296709509489
24,24,2,0.8351090231239688
25,24,0,0.19963421874681123
25,24,1,0.0962729670951029
25,24,2,0.835109023123981
26,24,0,0.1996342187467694
26,24,1,0.09627296709512774
26,24,2,0.8351090231240341
27,24,0,0.18209087055808382
27,24,1,0.1066880164374196
27,24,2,0.8573921570434476
28,24,0,0.15868303323570307
28,24,1,0.12176847357351048
28,24,2,0.8745997910441293
29,24,0,0.15868303323564728
29,24,1,0.12176847357354643
29,24,2,0.8745997910441704
30,24,0,0.15201100897911346
30,24,1,0.1297359457102901
30,24,2,0.8691716964556437
31,24,0,0.15786090572551204
31,24,1,0.13304467902407915
31,24,2,0.881735804763272
32,24,0,0.16341950613006773
32,24,1,0.14147246309972247
32,24,2,0.8863515474137402
33,24,0,0.19404832925395543
33,24,1,0.14364381161459397
33,24,2,0.8920309745141531
34,24,0,0.19100001828202787
34,24,1,0.15640250400507924
34,24,2,0.8991204089256606
35,24,0,0.1879517073101003
35,24,1,0.16916119639556448
35,24,2,0.9062098433371679
36,24,0,0.19343574334230385
36,24,1,0.17756770593446844
36,24,2,0.9153525296458955
37,24,0,0.18669343264728405
37,24,1,0.17694944651487132
37,24,2,0.9198492984884896
38,24,0,0.15956750474249046
38,24,1,0.18306430896010628
38,24,2,0.9213732741765392
39,24,0,0.14937569613760354
39,24,1,0.18643086989252233
39,24,2,0.9198868775992667
40,24,0,0.13830154884761203
40,24,1,0.18643765990793992
40,24,2,0.9111547698955945
41,24,0,0.10995781364551936
41,24,1,0.1908772189170187
41,24,2,0.8989705942008153
42,24,0,0.1037623730234097
42,24,1,0.19530319789526224
42,24,2,0.9042506339133801
43,24,0,0.0937622175882226
43,24,1,0.1963993864715124
43,24,2,0.9021426468240141
44,24,0,0.07993970006407762
44,24,1,0.17700006895330456
44,24,2,0.9000797262672386
45,24,0,0.07611733797508795
45,24,1,0.15650456285884948
45,24,2,0.9001247927998596
46,24,0,0.04943656919556264
46,24,1,0.15890430504739395
46,24,2,0.9252471888136148
47,24,0,0.0443174673591986
47,24,1,0.1408648937322677
47,24,2,0.9171307667607957
48,24,0,0.035511404241535593
48,24,1,0.16263372190950645
48,24,2,0.8893733250944085
49,24,0,0.03638768849068505
49,24,1,0.16752903565158422
49,24,2,0.8888021917995859
0,25,0,0.8275414323304673
0,25,1,0.008168228720562732
0,25,2,0.05424805064285681
1,25,0,0.8168285207289288
1,25,1,0.025612250604985568
1,25,2,0.07587480689784125
2,25,0,0.8168285207289032
2,25,1,0.025612250605027167
2,25,2,0.07587480689789282
3,25,0,0.8168285207288966
3,25,1,0.025612250605068297
3,25,2,0.07587480689787028
4,25,0,0.814883940307973
4,25,1,0.06174740275044409
4,25,2,0.06457164681977505
5,25,0,0.8185887742751391
5,25,1,0.06338026578584924
5,25,2,0.07217753426407306
6,25,0,0.8221499404058792
6,25,1,0.060279015325118236
6,25,2,0.07029954050719903
7,25,0,0.8421774608121704
7,25,1,0.07101570667259433
7,25,2,0.07018999937447425
8,25,0,0.8555321105881452
8,25,1,0.07867495329918264
8,25,2,0.07372300163102286
9,25,0,0.8662642866528166
9,25,1,0.10129262128640071
9,25,2,0.07858400442331107
10,25,0,0.8586562384878882
10,25,1,0.106986218953527
10,25,2,0.08037821143859963
11,25,0,0.861539095763509
11,25,1,0.11526989784338729
11,25,2,0.08133897753070546
12,25,0,0.8552177697244088
12,25,1,0.11988970786207763
12,25,2,0.0887566899899757
13,25,0,0.8191508236746792
13,25,1,0.12374702255440474
13,25,2,0.07143503648543999
14,25,0,0.8249610009136442
14,25,1,0.121865898780616
14,25,2,0.1071040535757701
15,25,0,0.8101125280846587
15,25,1,0.13151266119795005
15,25,2,0.0949451753027279
16,25,0,0.8027781106944614
16,25,1,0.13099366791856656
16,25,2,0.08770512649905318
17,25,0,0.8027781106944669
17,25,1,0.13099366791857764
17,25,2,0.08770512649906244
18,25,0,0.8073705876084526
18,25,1,0.14027042267298992
18,25,2,0.09547125724693983
19,25,0,0.19022171412845412
19,25,1,0.06410440983717075
19,25,2,0.8085415715813796
20,25,0,0.19022171412771832
20,25,1,0.06410440983707995
20,25,2,0.8085415715822297
21,25,0,0.1902217141277039
21,25,1,0.06410440983710464
21,25,2,0.8085415715822404
22,25,0,0.1725782368883082
22,25,1,0.0871827838515992
22,25,2,0.8211643669104302
23,25,0,0.1670293790402775
23,25,1,0.08955919682988252
23,25,2,0.824915285716902
24,25,0,0.16669252961423003
24,25,1,0.08549621126367264
24,25,2,0.8313173950216348
25,25,0,0.1996342187467519
25,25,1,0.09627296709506532
25,25,2,0.8351090231240348
26,25,0,0.18718029188359556
26,25,1,0.08995528060828871
26,25,2,0.8753484229123072
27,25,0,0.19120976321430375
27,25,1,0.10031101060942896
27,25,2,0.8731898878439376
28,25,0,0.1896492878368731
28,25,1,0.09701849277228049
28,25,2,0.8793365054775951
29,25,0,0.15868303323567437
29,25,1,0.1217684735735225
29,25,2,0.874599791044177
30,25,0,0.15508160552323372
30,25,1,0.1288307869862511
30,25,2,0.8794279334380427
31,25,0,0.15815220206735492
31,25,1,0.12792562826222492
31,25,2,0.889684170420432
32,25,0,0.16078585409873325
32,25,1,0.1346990456809741
32,25,2,0.8880178589171028
33,25,0,0.18421918578873858
33,25,1,0.13978495573112426
33,25,2,0.8997301358402251
34,25,0,0.17643835985008519
34,25,1,0.14886427144797826
34,25,2,0.9081730022376894
35,25,0,0.1686575339114485
35,25,1,0.1579435871648569
35,25,2,0.9166158686351554
36,25,0,0.1887539478698419
36,25,1,0.1773041464875438
36,25,2,0.9245371229779049
37,25,0,0.17995112195226426
37,25,1,0.1763311870952742
37,25,2,0.9243460673310838
38,25,0,0.17006045950329218
38,25,1,0.17504292165080113
38,25,2,0.9265839983451097
39,25,0,0.16016979705432005
39,25,1,0.17375465620632802
39,25,2,0.9288219293591359
40,25,0,0.15526838752457622
40,25,1,0.1805847537228479
40,25,2,0.936677039199368
41,25,0,0.13428921062175408
41,25,1,0.18479348208753163
41,25,2,0.9501687533791231
42,25,0,0.09376221758824677
42,25,1,0.19639938647150545
42,25,2,0.9021426468240428
43,25,0,0.08376206215303549
43,25,1,0.1974955750477625
43,25,2,0.900034659734648
44,25,0,0.08127318944694889
44,25,1,0.19095197503761613
44,25,2,0.9089388867628106
45,25,0,0.04943656919557804
45,25,1,0.15890430504747025
45,25,2,0.9252471888136552
46,25,0,0.04943656919554305
46,25,1,0.15890430504743985
46,25,2,0.9252471888136641
47,25,0,0.03807691441894097
47,25,1,0.13513861047644887
47,25,2,0.9296625028277535
48,25,0,0.04195781217164764
48,25,1,0.15833127556828794
48,25,2,0.9104460322840628
49,25,0,0.04583870992437829
49,25,1,0.18152394066007546
49,25,2,0.8912295617404012
0,26,0,0.8118118080322796
0,26,1,0.00783187602357902
0,26,2,0.05601921632267981
1,26,0,0.8118118080322793
1,26,1,0.007831876023613507
1,26,2,0.05601921632274701
2,26,0,0.811757858493288
2,26,1,0.022294328366043583
2,26,2,0.0842041439261117
3,26,0,0.8132630334977411
3,26,1,0.0288110833008612
3,26,2,0.090515960792007
4,26,0,0.8194215052450745
4,26,1,0.046955147472013355
4,26,2,0.08394341456696254
5,26,0,0.8225007411187397
5,26,1,0.056027179557583184
5,26,2,0.08065714145443176
6,26,0,0.8228036542743753
6,26,1,0.05730165936305792
6,26,2,0.07977715924395994
7,26,0,0.8382261941425291
7,26,1,0.06483838415446525
7,26,2,0.08059937964202978
8,26,0,0.8536487340106891
8,26,1,0.07237510894588729
8,26,2,0.08142160004010854
9,26,0,0.8592825377142326
9,26,1,0.08602367981236109
9,26,2,0.08803020910286202
10,26,0,0.8586562384878897
10,26,1,0.10698621895349436
10,26,2,0.08037821143864406
11,26,0,0.8554703921590189
11,26,1,0.11767870582407454
11,26,2,0.0929668626521414
12,26,0,0.8488964436853518
12,26,1,0.12450951788076339
12,26,2,0.09617440244926662
13,26,0,0.8369287222995059
13,26,1,0.12318770833068252
13,26,2,0.10163922801254255
14,26,0,0.8249610009136602
14,26,1,0.12186589878060164
14,26,2,0.1071040535758185
15,26,0,0.8174469454748383
15,26,1,0.1320316544773451
15,26,2,0.10218522410638814
16,26,0,0.8101125280846498
16,26,1,0.13151266119795585
16,26,2,0.09494517530272066
17,26,0,0.8073705876084472
17,26,1,0.14027042267297885
17,26,2,0.09547125724693058
18,26,0,0.8073705876084527
18,26,1,0.14027042267298992
18,26,2,0.09547125724693983
19,26,0,0.8073705876077168
19,26,1,0.14027042267289913
19,26,2,0.09547125724778999
20,26,0,0.19022171412771832
20,26,1,0.06410440983707995
20,26,2,0.8085415715822297
21,26,0,0.1713772700316506
21,26,1,0.06806312257551399
21,26,2,0.8137779790696578
22,26,0,0.1525328259356002
22,26,1,0.07202183531396891
22,26,2,0.8190143865570925
23,26,0,0.166692529614202
23,26,1,0.08549621126365822
23,26,2,0.8313173950216253
24,26,0,0.16635568018814334
24,26,1,0.08143322569744996
24,26,2,0.8377195043263633
25,26,0,0.1688407584830073
25,26,1,0.07909773211582524
25,26,2,0.8562368071978673
26,26,0,0.1831508205528726
26,26,1,0.07959955060714097
26,26,2,0.8775069579807251
27,26,0,0.1874831320755519
27,26,1,0.09121217871722416
27,26,2,0.8787266563119738
28,26,0,0.1880888124594794
28,26,1,0.09372597493510255
28,26,2,0.8854831231112588
29,26,0,0.16101894315906523
29,26,1,0.09388329050459691
29,26,2,0.8798287806307747
30,26,0,0.15068613907844142
30,26,1,0.12520866445226972
30,26,2,0.8925871510766289
31,26,0,0.15068613907844725
31,26,1,0.125208664452311
31,26,2,0.8925871510766531
32,26,0,0.16253809070098987
32,26,1,0.13056738214997335
32,26,2,0.9000082241214731
33,26,0,0.1743900423235466
33,26,1,0.13592609984765258
33,26,2,0.907429297166313
34,26,0,0.16187670141814248
34,26,1,0.1413260388908773
34,26,2,0.9172255955497184
35,26,0,0.14936336051273832
35,26,1,0.146725977934102
35,26,2,0.9270218939331238
36,26,0,0.19287497831500555
36,26,1,0.17801354643293496
36,26,2,0.9339127719567544
37,26,0,0.18641305013362885
37,26,1,0.17717236676409737
37,26,2,0.9291294196439313
38,26,0,0.17622555384683314
38,26,1,0.16505139101963895
38,26,2,0.9495637601344429
39,26,0,0.15526838752460356
39,26,1,0.1805847537228311
39,26,2,0.936677039199381
40,26,0,0.15036697799485735
40,26,1,0.18741485123936275
40,26,2,0.9445321490395837
41,26,0,0.13428921062177132
41,26,1,0.18479348208751598
41,26,2,0.9501687533791846
42,26,0,0.13084168778529448
42,26,1,0.1872933305733936
42,26,2,0.951290540948853
43,26,0,0.08881554085789584
43,26,1,0.19028579638029303
43,26,2,0.9218944225640133
44,26,0,0.07878431674086228
44,26,1,0.18440837502746982
44,26,2,0.9178431137909732
45,26,0,0.07777951657919795
45,26,1,0.17426992485443613
45,26,2,0.9316203742760862
46,26,0,0.0514946875286634
46,26,1,0.15529711103960886
46,26,2,0.9325659835262426
47,26,0,0.053552805861736386
47,26,1,0.15168991703177367
47,26,2,0.9398847782387904
48,26,0,0.03746747272336282
48,26,1,0.17073046379293963
48,26,2,0.9197334976458805
49,26,0,0.021382139584959894
49,26,1,0.18977101055415851
49,26,2,0.8995822170529576
0,27,0,0.8118118080322795
0,27,1,0.00783187602357902
0,27,2,0.05601921632267982
1,27,0,0.806687196257677
1,27,1,0.01897640612703894
1,27,2,0.0925334809542795
2,27,0,0.806687196257671
2,27,1,0.018976406127052228
2,27,2,0.09253348095432304
3,27,0,0.8132630334977446
3,27,1,0.02881108330087674
3,27,2,0.09051596079202205
4,27,0,0.8198378707300423
4,27,1,0.03874258831509541
4,27,2,0.0898263547184073
5,27,0,0.8264127079623397
5,27,1,0.04867409332931408
5,27,2,0.08913674864479254
6,27,0,0.8234573681428724
6,27,1,0.054324303401000654
6,27,2,0.08925477798071875
7,27,0,0.8376113627880382
7,27,1,0.06019978399677804
7,27,2,0.08918748821495298
8,27,0,0.8517653574332196
8,27,1,0.06607526459255941
8,27,2,0.08912019844917846
9,27,0,0.8523007887756626
9,27,1,0.070754738338329
9,27,2,0.09747641378243786
10,27,0,0.8514162894426331
10,27,1,0.09322481338252422
10,27,2,0.09850074733106139
11,27,0,0.8559756370281926
11,27,1,0.11325670174808566
11,27,2,0.10138720797646712
12,27,0,0.8524360403567721
12,27,1,0.11888310981442453
12,27,2,0.09878080521286686
13,27,0,0.8314185871107185
13,27,1,0.11840154200015894
13,27,2,0.103810554214311
14,27,0,0.8226796588233988
14,27,1,0.11534755405986666
14,27,2,0.10762863009682991
15,27,0,0.8174469454748347
15,27,1,0.13203165447729154
15,27,2,0.10218522410644447
16,27,0,0.8038175736079721
16,27,1,0.12048804508629546
16,27,2,0.13855294798543527
17,27,0,0.8055940806082043
17,27,1,0.13037923387963582
17,27,2,0.11701210261620924
18,27,0,0.8073705876077072
18,27,1,0.1402704226729138
18,27,2,0.09547125724781247
19,27,0,0.18218091697477218
19,27,1,0.07643621252858446
19,27,2,0.8273935970695866
20,27,0,0.17321903731749586
20,27,1,0.07429857271884696
20,27,2,0.8233259277977604
21,27,0,0.15839499179827393
21,27,1,0.07209138411156679
21,27,2,0.8191363225410737
22,27,0,0.15253282593558293
22,27,1,0.07202183531394801
22,27,2,0.8190143865570856
23,27,0,0.15253282593559941
23,27,1,0.07202183531395923
23,27,2,0.8190143865571079
24,27,0,0.16168572744807466
24,27,1,0.07884682287016738
24,27,2,0.8456017318064385
25,27,0,0.15701577470800598
25,27,1,0.0762604200428848
25,27,2,0.8534839592865135
26,27,0,0.1700832976304323
26,27,1,0.0779299853250137
26,27,2,0.8654954586336245
27,27,0,0.15833569470140024
27,27,1,0.0793183418249071
27,27,2,0.8742286687777009
28,27,0,0.1566002243127111
28,27,1,0.09177202205663415
28,27,2,0.8784184306002722
29,27,0,0.1339490738586511
29,27,1,0.09404060607409126
29,27,2,0.8741744381502905
30,27,0,0.14163656770831173
30,27,1,0.10430031883424921
30,27,2,0.8875802335082759
31,27,0,0.15506509175023964
31,27,1,0.11906094608957352
31,27,2,0.8937158230690199
32,27,0,0.15506509175025746
32,27,1,0.11906094608960095
32,27,2,0.8937158230690349
33,27,0,0.17439004232354471
33,27,1,0.1359260998476466
33,27,2,0.9074292971663318
34,27,0,0.17280502011694537
34,27,1,0.13089413196960062
34,27,2,0.92313377647615
35,27,0,0.14936336051287344
35,27,1,0.14672597793411013
35,27,2,0.9270218939331376
36,27,0,0.19430274447979565
36,27,1,0.1580571038484918
36,27,2,0.9346875996308016
37,27,0,0.17622555384689095
37,27,1,0.16505139101959845
37,27,2,0.9495637601344623
38,27,0,0.17622555384684785
38,27,1,0.16505139101961516
38,27,2,0.9495637601344978
39,27,0,0.1677156093375171
39,27,1,0.1685790767973187
39,27,2,0.9543068510141065
40,27,0,0.1592056648282012
40,27,1,0.172106762574996
40,27,2,0.9590499418937068
41,27,0,0.14029634679964298
41,27,1,0.18223114124058756
41,27,2,0.9538770079304959
42,27,0,0.12739416494890593
42,27,1,0.18979317905925705
42,27,2,0.9524123285185866
43,27,0,0.1039002436797437
43,27,1,0.18895343906564732
43,27,2,0.9478054941663825
44,27,0,0.0836909853294754
44,27,1,0.1792674372579544
44,27,2,0.9386585543928699
45,27,0,0.07727711649838268
45,27,1,0.16920069976792848
45,27,2,0.9385090045186466
46,27,0,0.06930392842788047
46,27,1,0.16210511763597535
46,27,2,0.9452528392117568
47,27,0,0.053106379447482005
47,27,1,0.15115496038524334
47,27,2,0.9492216881815585
48,27,0,0.05349562098913972
48,27,1,0.16880055589364734
48,27,2,0.9433934216513518
49,27,0,0.015274131653936842
49,27,1,0.18633296426760768
49,27,2,0.9182933953794634
0,28,0,0.8618013488962117
0,28,1,0.026185549855543996
0,28,2,0.08840896921021482
1,28,0,0.8390552842585512
1,28,1,0.015396901822596766
1,28,2,0.09722059698439865
2,28,0,0.827682251939712
2,28,1,0.010002577806134361
2,28,2,0.10162641087148394
3,28,0,0.8132630334977966
3,28,1,0.028811083300824613
3,28,2,0.09051596079206448
4,28,0,0.8280091110968879
4,28,1,0.022708896674815366
4,28,2,0.10389763803496323
5,28,0,0.8252924363267389
5,28,1,0.05276133399342433
5,28,2,0.0928235709336275
6,28,0,0.824172164691137
6,28,1,0.05684857465756854
6,28,2,0.09651039322245353
7,28,0,0.8205806360007031
7,28,1,0.057466773728289476
7,28,2,0.09788884362793586
8,28,0,0.8517653574331787
8,28,1,0.06607526459255546
8,28,2,0.08912019844920051
9,28,0,0.8491366156498547
9,28,1,0.08320886919973328
9,28,2,0.09705751700835377
10,28,0,0.8459724425240439
10,28,1,0.09566300006115802
10,28,2,0.09663862023427915
11,28,0,0.8509740397761151
11,28,1,0.10445985090461968
11,28,2,0.09901291410539771
12,28,0,0.8455415640246489
12,28,1,0.10082865640052124
12,28,2,0.14020787890889994
13,28,0,0.8203983167331736
13,28,1,0.10882920933910227
13,28,2,0.10815320661788605
14,28,0,0.8203983167331436
14,28,1,0.1088292093391118
14,28,2,0.10815320661784784
15,28,0,0.8121079451705497
15,28,1,0.11465862721269676
15,28,2,0.12335307730166324
16,28,0,0.8038175736079559
16,28,1,0.12048804508628169
16,28,2,0.13855294798547865
17,28,0,0.8038175736079559
17,28,1,0.12048804508628169
17,28,2,0.13855294798547865
18,28,0,0.1821809169740268
18,28,1,0.07643621252850837
18,28,2,0.8273935970704593
19,28,0,0.1821809169740268
19,28,1,0.07643621252850837
19,28,2,0.8273935970704592
20,28,0,0.17321903731749586
20,28,1,0.07429857271884696
20,28,2,0.8233259277977604
21,28,0,0.16425715766096494
21,28,1,0.07216093290918556
21,28,2,0.8192582585250616
22,28,0,0.1583949917982754
22,28,1,0.07209138411155769
22,28,2,0.8191363225410894
23,28,0,0.16081684686591158
23,28,1,0.05680169370660293
23,28,2,0.845230588514012
24,28,0,0.15577930113821484
24,28,1,0.0648028865107469
24,28,2,0.8550658282785846
25,28,0,0.15326052827435205
25,28,1,0.06880348291283005
25,28,2,0.859983448160863
26,28,0,0.14781450655119752
26,28,1,0.07583136899952769
26,28,2,0.8737197081000427
27,28,0,0.15833569470134778
27,28,1,0.07931834182487979
27,28,2,0.8742286687776821
28,28,0,0.1477627866200007
28,28,1,0.08754948516072346
28,28,2,0.8755977305392719
29,28,0,0.14260900892772918
29,28,1,0.09303646959078739
29,28,2,0.8825882537102316
30,28,0,0.13589553751603373
30,28,1,0.09979940433905794
30,28,2,0.8948504393055112
31,28,0,0.14947261215851418
31,28,1,0.1075237516377706
31,28,2,0.8980417281088319
32,28,0,0.15312686936815448
32,28,1,0.10741496587320117
32,28,2,0.9198998915071495
33,28,0,0.17280502011694798
33,28,1,0.13089413196954777
33,28,2,0.9231337764761604
34,28,0,0.17280502011697144
34,28,1,0.13089413196957575
34,28,2,0.9231337764761642
35,28,0,0.17744672586125038
35,28,1,0.13387416930256563
35,28,2,0.9348821976874062
36,28,0,0.19573051064463942
36,28,1,0.13810066126406217
36,28,2,0.9354624273048582
37,28,0,0.195730510644608
37,28,1,0.13810066126415005
37,28,2,0.9354624273049358
38,28,0,0.18255478663171004
38,28,1,0.17494948584429454
38,28,2,0.968062932865797
39,28,0,0.17730036001994712
39,28,1,0.18494494963473232
39,28,2,0.9849972858232194
40,28,0,0.1726489543415
40,28,1,0.17179728709463726
40,28,2,0.971092487772758
41,28,0,0.16486019355840006
41,28,1,0.17642657295658504
41,28,2,0.9764890902472546
42,28,0,0.1273941649488974
42,28,1,0.18979317905923843
42,28,2,0.9524123285186356
43,28,0,0.09973331621157594
43,28,1,0.18576417892486066
43,28,2,0.955757164843619
44,28,0,0.08121613323000564
44,28,1,0.18457397266079803
44,28,2,0.9506261549697
45,28,0,0.07633136687351157
45,28,1,0.17045987070487018
45,28,2,0.9456039559087968
46,28,0,0.06955510126729329
46,28,1,0.15886411062281347
46,28,2,0.954771659628182
47,28,0,0.05884878108188889
47,28,1,0.165488407470035
47,28,2,0.9471861676436533
48,28,0,0.05388486253088851
48,28,1,0.1864461514020299
48,28,2,0.9375651551212085
49,28,0,0.009166123722867759
49,28,1,0.18289491798105673
49,28,2,0.9370045737059467
0,29,0,0.8618013488962117
0,29,1,0.026185549855544
0,29,2,0.08840896921021482
1,29,0,0.855239328258991
1,29,1,0.013607149670369032
1,29,2,0.09956415499943645
2,29,0,0.8486773076217704
2,29,1,0.0010287494851940694
2,29,2,0.11071934078865808
3,29,0,0.8383432093593389
3,29,1,0.011868823079985604
3,29,2,0.10730848941182744
4,29,0,0.8280091110969076
4,29,1,0.022708896674777136
4,29,2,0.1038976380349968
5,29,0,0.8280091110969029
5,29,1,0.022708896674817836
5,29,2,0.103897638034988
6,29,0,0.8205806360006828
6,29,1,0.05746677372828622
6,29,2,0.09788884362794624
7,29,0,0.8169891073102286
7,29,1,0.05808497279900391
7,29,2,0.09926729403343895
8,29,0,0.8169891073102258
8,29,1,0.058084972798997624
8,29,2,0.099267294033464
9,29,0,0.8146294529565209
9,29,1,0.05281095027235524
9,29,2,0.12027964407035249
10,29,0,0.8459724425239794
10,29,1,0.09566300006109275
10,29,2,0.09663862023435602
11,29,0,0.8344385852187339
11,29,1,0.09230323422977602
11,29,2,0.138836676496059
12,29,0,0.8455415640246365
12,29,1,0.10082865640050641
12,29,2,0.14020787890894623
13,29,0,0.8455415640246066
13,29,1,0.10082865640051594
13,29,2,0.140207878908908
14,29,0,0.8203983167331436
14,29,1,0.10882920933911182
14,29,2,0.10815320661784783
15,29,0,0.808829381445993
15,29,1,0.11590955511822426
15,29,2,0.13992716472241168
16,29,0,0.8030449138024177
16,29,1,0.11944972800778049
16,29,2,0.15581414377469358
17,29,0,0.8030449138024178
17,29,1,0.1194497280077805
17,29,2,0.15581414377469358
18,29,0,0.18218091697402683
18,29,1,0.07643621252850837
18,29,2,0.8273935970704592
19,29,0,0.18218091697402872
19,29,1,0.07643621252850694
19,29,2,0.8273935970704627
20,29,0,0.18378279536549733
20,29,1,0.07524675701420654
20,29,2,0.830315286499909
21,29,0,0.16425715766098822
21,29,1,0.07216093290918922
21,29,2,0.8192582585250748
22,29,0,0.16081684686592554
22,29,1,0.0568016937066031
22,29,2,0.8452305885140123
23,29,0,0.16081684686592146
23,29,1,0.05680169370658479
23,29,2,0.8452305885140433
24,29,0,0.15516106435331925
24,29,1,0.059074119744677925
24,29,2,0.85585676277462
25,29,0,0.14950528184071707
25,29,1,0.06134654578277106
25,29,2,0.8664829370351966
26,29,0,0.1372933184010343
26,29,1,0.07234439617419237
26,29,2,0.8732107474224363
27,29,0,0.14781450655120099
27,29,1,0.07583136899954716
27,29,2,0.8737197081000699
28,29,0,0.15325201189102033
28,29,1,0.08421567416944213
28,29,2,0.8812538908130082
29,29,0,0.15282863771623126
29,29,1,0.09075638278927689
29,29,2,0.8857304068458531
30,29,0,0.1487271274805122
30,29,1,0.09808889720433205
30,29,2,0.8953799227011092
31,29,0,0.1574572072092648
31,29,1,0.10371090448468046
31,29,2,0.9055589219519384
32,29,0,0.15312686936814704
32,29,1,0.10741496587319171
32,29,2,0.9198998915071979
33,29,0,0.15839870932979624
33,29,1,0.10464547704816637
33,29,2,0.9290083598934957
34,29,0,0.1683048334695558
34,29,1,0.13176092332179518
34,29,2,0.9345920828787033
35,29,0,0.16380464682214024
35,29,1,0.13262771467405896
35,29,2,0.946050389281196
36,29,0,0.17731834204847616
36,29,1,0.1365544377191728
36,29,2,0.9516847750890827
37,29,0,0.18888401941657035
37,29,1,0.18484758066880938
37,29,2,0.986562105596977
38,29,0,0.18888401941657296
38,29,1,0.18484758066894627
38,29,2,0.9865621055970593
39,29,0,0.1819517656984033
39,29,1,0.19809261217486654
39,29,2,0.9989020838737525
40,29,0,0.17055738427174935
40,29,1,0.18364858602932901
40,29,2,0.9839600881227768
41,29,0,0.1570714327753516
41,29,1,0.18105585881852204
41,29,2,0.9818856927218009
42,29,0,0.13557750225015566
42,29,1,0.18241049193331774
42,29,2,0.9753627690582954
43,29,0,0.11408357172494549
43,29,1,0.1837651250481318
43,29,2,0.9688398453947789
44,29,0,0.09404996488333632
44,29,1,0.1862861556458894
44,29,2,0.9667215723019226
45,29,0,0.06751950496792718
45,29,1,0.18539331083811408
45,29,2,0.9651066325132502
46,29,0,0.06124555978856359
46,29,1,0.18072138072245467
46,29,2,0.9558264152215987
47,29,0,0.050028269525237035
47,29,1,0.18122426693674618
47,29,2,0.9606804865257906
48,29,0,0.03968610893179395
48,29,1,0.1921249767712911
48,29,2,0.9570324297342788
49,29,0,0.030638131083414157
49,29,1,0.19902647076299956
49,29,2,0.9564382149722129
0,30,0,0.870299556014397
0,30,1,0.015798199365921015
0,30,2,0.10773585339873643
1,30,0,0.8600212598540832
1,30,1,0.010525729350984517
1,30,2,0.11247578906558839
2,30,0,0.8497429636937688
2,30,1,0.0052532593360516775
2,30,2,0.11721572473245284
3,30,0,0.8488294760958702
3,30,1,0.011403599039969492
3,30,2,0.13816141663508436
4,30,0,0.8339022537737621
4,30,1,0.01877861478303817
4,30,2,0.11607255037388786
5,30,0,0.8226708281400695
5,30,1,0.014728051171574802
5,30,2,0.1200404868924967
6,30,0,0.8002079768727272
6,30,1,0.006626923948719859
6,30,2,0.12797635992971454
7,30,0,0.8107679766776539
7,30,1,0.04042687350834465
7,30,2,0.11702486624186145
8,30,0,0.807959851197317
8,30,1,0.040643378622771426
8,30,2,0.12885194225357613
9,30,0,0.8146294529564835
9,30,1,0.05281095027230414
9,30,2,0.12027964407038068
10,30,0,0.8189825296846507
10,30,1,0.0682943811656729
10,30,2,0.12887255907680137
11,30,0,0.823335606412818
11,30,1,0.08377781205904163
11,30,2,0.13746547408322204
12,30,0,0.8258915109447109
12,30,1,0.08896076986238195
12,30,2,0.14405392945564635
13,30,0,0.8191502025435388
13,30,1,0.09380656124301083
13,30,2,0.15857887052011965
14,30,0,0.8031116812093015
14,30,1,0.09831518620092823
14,30,2,0.18104029727664195
15,30,0,0.8022722539968806
15,30,1,0.11841141092925533
15,30,2,0.17307533956391796
16,30,0,0.8022722539968796
16,30,1,0.11841141092927931
16,30,2,0.1730753395639085
17,30,0,0.8022722539961573
17,30,1,0.11841141092918155
17,30,2,0.17307533956468316
18,30,0,0.19650537611730867
18,30,1,0.03642692592934158
18,30,2,0.8228156424419226
19,30,0,0.18378279536553768
19,30,1,0.07524675701416252
19,30,2,0.8303152864999169
20,30,0,0.18378279536552253
20,30,1,0.0752467570142088
20,30,2,0.8303152864999258
21,30,0,0.18378279536553727
21,30,1,0.07524675701418405
21,30,2,0.830315286499963
22,30,0,0.19616166512433567
22,30,1,0.05449583391513079
22,30,2,0.8615206808158604
23,30,0,0.16081684686598655
23,30,1,0.056801693706594235
23,30,2,0.8452305885140857
24,30,0,0.18007993500768554
24,30,1,0.06703884225252356
24,30,2,0.8646303473384318
25,30,0,0.14950528184075854
